geolocation_zip_code_prefix|Первый	latitude	longitude	geolocation_city|Первый	geolocation_state|Первый	Дубликат
3147	-23,59633673965611	-46,56507737454559	sao paulo	SP	?
3138	-23,58759692255761	-46,58181527338564	sao paulo	SP	?
3170	-23,5493922574606	-46,59300201474517	sao paulo	SP	?
3119	-23,560334999999995	-46,59816599999999	sao paulo	SP	?
3124	-23,570443142102835	-46,59112927837729	sao paulo	SP	?
3168	-23,55322463187544	-46,59970763377212	sao paulo	SP	?
3186	-23,567283000000003	-46,582119000000006	sao paulo	SP	?
3191	-23,57015071121419	-46,57044572589511	sao paulo	SP	?
3113	-23,562221172005827	-46,602469939502186	sao paulo	SP	?
3111	-23,55650094754457	-46,60609197114656	são paulo	SP	?
3105	-23,555474496537556	-46,61980219900167	sao paulo	SP	?
3165	-23,56255522370017	-46,57815963918864	sao paulo	SP	?
3183	-23,56166935720467	-46,58809570191585	sao paulo	SP	?
3164	-23,548891830688497	-46,60998478587912	sao paulo	SP	?
3182	-23,557945274770617	-46,59269755176294	sao paulo	SP	?
3166	-23,54884141326677	-46,59518233236193	sao paulo	SP	?
3153	-23,599383171244742	-46,57876904079865	sao paulo	SP	?
3158	-23,577469384937032	-46,56476410483442	sao paulo	SP	?
3112	-23,55661406050551	-46,60447369025909	sao paulo	SP	?
3110	-23,55690614709449	-46,60849426977895	sao paulo	SP	?
3182	-23,559645573403024	-46,59003264057362	sao paulo	SP	?
3132	-23,581088591724875	-46,58186444324539	sao paulo	SP	?
3164	-23,549625597553256	-46,61126537399732	são paulo	SP	?
3195	-23,56861847821569	-46,58272199999999	sao paulo	SP	?
3146	-23,59275491701769	-46,577536800854105	sao paulo	SP	?
3167	-23,55679656928062	-46,5914405844863	sao paulo	SP	?
3113	-23,564033926452744	-46,601540465173954	são paulo	SP	?
3138	-23,587365039125224	-46,58072613711118	sao paulo	SP	?
3156	-23,5813134970858	-46,57110001442673	sao paulo	SP	?
3156	-23,581116855605337	-46,5669782122522	sao paulo	SP	?
3164	-23,54644456287144	-46,60552943574358	são paulo	SP	?
3127	-23,579835726614355	-46,58746843089615	sao paulo	SP	?
3126	-23,58067325143878	-46,591568341608856	sao paulo	SP	?
3128	-23,5770008731606	-46,58431738856827	sao paulo	SP	?
3132	-23,5820192489724	-46,5834645882934	sao paulo	SP	?
3134	-23,58474495679707	-46,58430283693359	sao paulo	SP	?
3166	-23,54923012994345	-46,59545103704136	sao paulo	SP	?
3184	-23,56525634471119	-46,58738957882738	sao paulo	SP	?
3171	-23,55151502109182	-46,58909337676727	sao paulo	SP	?
3120	-23,56139734554791	-46,59522889869584	sao paulo	SP	?
3164	-23,54817850594395	-46,6114940609382	sao paulo	SP	?
3180	-23,56131879739165	-46,5876049977783	sao paulo	SP	?
3175	-23,55077388787578	-46,58342169983838	sao paulo	SP	?
3102	-23,552701438253745	-46,624905314184296	sao paulo	SP	?
3181	-23,55986378351318	-46,5834047164868	são paulo	SP	?
3131	-23,57972245226623	-46,58147811693161	sao paulo	SP	?
3106	-23,556328554532893	-46,62011107507647	sao paulo	SP	?
3101	-23,553991655288808	-46,613591754775314	sao paulo	SP	?
3150	-23,58759302415024	-46,5879331522304	sao paulo	SP	?
3121	-23,562214532892817	-46,60115970941767	sao paulo	SP	?
3132	-23,58288140383172	-46,5820481626464	são paulo	SP	?
3166	-23,54854363780367	-46,59478411656762	sao paulo	SP	?
3112	-23,557693306134222	-46,60353261948181	sao paulo	SP	?
3152	-23,592069953372956	-46,58112008381903	sao paulo	SP	?
3147	-23,59418768858565	-46,57801601664842	sao paulo	SP	?
3185	-23,56314940161002	-46,583924788649085	sao paulo	SP	?
3152	-23,592413106295837	-46,58218483443941	sao paulo	SP	?
3170	-23,549939296987613	-46,59265710202532	são paulo	SP	?
3125	-23,576838946707845	-46,59072143880201	sao paulo	SP	?
3105	-23,5574393954401	-46,61780168535711	sao paulo	SP	?
3136	-23,58127149347913	-46,57861849209416	sao paulo	SP	?
3187	-23,56400465306712	-46,5790267821282	sao paulo	SP	?
3149	-23,578333244308777	-46,587122588770185	sao paulo	SP	?
3104	-23,553575412718512	-46,62211553427778	sao paulo	SP	?
3170	-23,549914718564278	-46,59505017138897	sao paulo	SP	?
3114	-23,56531023434509	-46,5954377707945	sao paulo	SP	?
3117	-23,56093866239229	-46,59312722367991	sao paulo	SP	?
3153	-23,60028978984913	-46,57688194965994	são paulo	SP	?
3102	-23,55283540161001	-46,62184286179229	sao paulo	SP	?
3139	-23,586501039125217	-46,58087871801603	sao paulo	SP	?
3124	-23,57256719028577	-46,590969569644464	sao paulo	SP	?
3136	-23,575496479600677	-46,58039493949448	sao paulo	SP	?
3112	-23,55710906050551	-46,60454216472388	sao paulo	SP	?
3187	-23,559500577298163	-46,58041659616829	sao paulo	SP	?
3166	-23,550615586733212	-46,59695036081135	são paulo	SP	?
3110	-23,56088357063306	-46,60568726074793	sao paulo	SP	?
3175	-23,550252862340564	-46,5840482581222	sao paulo	SP	?
3127	-23,57976966320297	-46,58938844193136	são paulo	SP	?
3154	-23,58260234000799	-46,56384809908247	sao paulo	SP	?
3112	-23,55619203497028	-46,6044106902591	sao paulo	SP	?
3195	-23,574228527064424	-46,579521677217365	sao paulo	SP	?
3114	-23,564658034409263	-46,59626641194431	sao paulo	SP	?
3104	-23,55511839439665	-46,604314540106174	sao paulo	SP	?
3115	-23,55944185096674	-46,59997611254453	sao paulo	SP	?
3181	-23,558105933666116	-46,58304661296094	sao paulo	SP	?
3152	-23,592408816456533	-46,58225233771081	sao paulo	SP	?
3185	-23,56318062392521	-46,582711072162255	sao paulo	SP	?
3170	-23,553969275607333	-46,58976295420966	sao paulo	SP	?
3136	-23,57661403107515	-46,58098713930423	sao paulo	SP	?
3170	-23,5493922574606	-46,59300201474517	são paulo	SP	?
3165	-23,559256493101557	-46,58872386982617	sao paulo	SP	?
3134	-23,58474495679707	-46,58430283693359	são paulo	SP	?
3127	-23,57818577130817	-46,58948133472786	sao paulo	SP	?
3171	-23,55027105107045	-46,591300446015374	sao paulo	SP	?
3122	-23,569423909804325	-46,59127977921403	são paulo	SP	?
3132	-23,582091160679003	-46,5834363372658	sao paulo	SP	?
3124	-23,5728152761556	-46,59125536678396	sao paulo	SP	?
3132	-23,58329447100232	-46,5836220313636	sao paulo	SP	?
3182	-23,56150855176294	-46,59077132653354	sao paulo	SP	?
3150	-23,58425694754457	-46,58817098167814	sao paulo	SP	?
3111	-23,563378791563267	-46,60324658895493	sao paulo	SP	?
3186	-23,565658965231105	-46,577619927478594	sao paulo	SP	?
3120	-23,56268850513589	-46,5999860954758	sao paulo	SP	?
3169	-23,551946399745763	-46,5959258641528	sao paulo	SP	?
3186	-23,56235756924808	-46,58206228129149	são paulo	SP	?
3145	-23,58960472883607	-46,57478910782505	sao paulo	SP	?
3192	-23,572447114345916	-46,58010397446478	sao paulo	SP	?
3145	-23,589820896474126	-46,573699856367945	sao paulo	SP	?
3122	-23,569239752500284	-46,59518516113658	sao paulo	SP	?
3170	-23,549914718564278	-46,59505017138897	são paulo	SP	?
3113	-23,561327933666107	-46,60286039578162	sao paulo	SP	?
3132	-23,583007351924547	-46,581917910064135	sao paulo	SP	?
3124	-23,569302646402004	-46,590921288504845	sao paulo	SP	?
3125	-23,574727424923537	-46,5919011829015	sao paulo	SP	?
3126	-23,58194447100233	-46,59374166180967	sao paulo	SP	?
3170	-23,549337230365264	-46,59423287968148	sao paulo	SP	?
3183	-23,55951152622771	-46,59281963336025	sao paulo	SP	?
3195	-23,568570565641405	-46,5830325	sao paulo	SP	?
3122	-23,568397334439407	-46,594926047319525	sao paulo	SP	?
3166	-23,5486905195734	-46,59488880827257	sao paulo	SP	?
3102	-23,54552322093021	-46,59736256411219	sao paulo	SP	?
3142	-23,591377708292494	-46,577009137659424	sao paulo	SP	?
3155	-23,58281256854772	-46,57116631907643	sao paulo	SP	?
3185	-23,56451315304212	-46,58332973789309	sao paulo	SP	?
3175	-23,55051813765943	-46,58364574187781	sao paulo	SP	?
3136	-23,582988482370624	-46,58012269178831	sao paulo	SP	?
3118	-23,559528206215024	-46,59599816319466	sao paulo	SP	?
3183	-23,56193838273989	-46,58750505981302	sao paulo	SP	?
3193	-23,572840253678788	-46,57271541978764	sao paulo	SP	?
3131	-23,579099424086817	-46,57999316625307	são paulo	SP	?
3163	-23,54605107799065	-46,595275014570944	sao paulo	SP	?
3153	-23,60028978984913	-46,57688194965994	sao paulo	SP	?
3143	-23,58921976213291	-46,580438341797	sao paulo	SP	?
3110	-23,556840881766675	-46,60757875596597	sao paulo	SP	?
3160	-23,578480690701483	-46,562867111340616	são paulo	SP	?
3104	-23,554932401610017	-46,60840495628713	sao paulo	SP	?
3183	-23,56227258715001	-46,58685925163572	sao paulo	SP	?
3185	-23,563244598389986	-46,58186948834325	sao paulo	SP	?
3153	-23,599338171244742	-46,578841040798665	sao paulo	SP	?
3103	-23,5553275820892	-46,60220905970587	sao paulo	SP	?
3190	-23,563249634693605	-46,57501416122433	sao paulo	SP	?
3185	-23,56133148542905	-46,58312135789717	sao paulo	SP	?
3164	-23,549133960586307	-46,60858938328816	sao paulo	SP	?
3106	-23,555352164031387	-46,61326207562472	sao paulo	SP	?
3115	-23,562785514570947	-46,597578789341554	sao paulo	SP	?
3112	-23,55554403497028	-46,60433066472388	sao paulo	SP	?
3185	-23,561353540106182	-46,58306319317328	sao paulo	SP	?
3164	-23,548552440446773	-46,61216756815156	sao paulo	SP	?
3142	-23,58852341854689	-46,577623792544216	sao paulo	SP	?
3182	-23,557470530802075	-46,59519656813491	são paulo	SP	?
3184	-23,56383511014013	-46,58652617336989	sao paulo	SP	?
3136	-23,580240789341573	-46,57310769525075	sao paulo	SP	?
3131	-23,579327515119207	-46,58051330114255	são paulo	SP	?
3183	-23,558837165416367	-46,594341639188656	são paulo	SP	?
3142	-23,591277346096174	-46,57583673827112	sao paulo	SP	?
3167	-23,55483035276127	-46,59435483014022	sao paulo	SP	?
3161	-23,57810661587513	-46,56278311754856	sao paulo	SP	?
3164	-23,547806498730587	-46,6108346775058	sao paulo	SP	?
3129	-23,581577210658423	-46,5812873119626	sao paulo	SP	?
3128	-23,572839499307506	-46,58242913336025	sao paulo	SP	?
3132	-23,58226946655892	-46,58139960782504	são paulo	SP	?
3165	-23,559341196779968	-46,58846567638062	sao paulo	SP	?
3144	-23,59512602415024	-46,57071134776961	sao paulo	SP	?
3177	-23,549622265335557	-46,58618073980034	são paulo	SP	?
3158	-23,57734478045477	-46,5649797835132	sao paulo	SP	?
3114	-23,564658034409263	-46,59626641194431	são paulo	SP	?
3139	-23,585658317790987	-46,575442325148565	sao paulo	SP	?
3181	-23,55860122675859	-46,58111661587512	sao paulo	SP	?
3188	-23,56744323980033	-46,57529010061168	são paulo	SP	?
3126	-23,581957452680467	-46,58998008090484	são paulo	SP	?
3132	-23,583007351924547	-46,581917910064135	são paulo	SP	?
3125	-23,57673525229382	-46,58870836733223	sao paulo	SP	?
3170	-23,55515186955392	-46,58836120705174	sao paulo	SP	?
3193	-23,575265261676705	-46,57841830894796	sao paulo	SP	?
3189	-23,570298148186104	-46,57600569364118	sao paulo	SP	?
3138	-23,58705152622771	-46,58032110115995	sao paulo	SP	?
3156	-23,581116855605337	-46,5669782122522	são paulo	SP	?
3164	-23,548123907980305	-46,60490732992514	são paulo	SP	?
3162	-23,55225712822437	-46,60596015736628	sao paulo	SP	?
3121	-23,56120751817763	-46,601567308904194	sao paulo	SP	?
3114	-23,564406840422677	-46,59654596654229	sao paulo	SP	?
3160	-23,578480690701483	-46,562867111340616	sao paulo	SP	?
3162	-23,55155046717452	-46,60213286451429	são paulo	SP	?
3186	-23,567258514570952	-46,58312233236194	são paulo	SP	?
3127	-23,57584714432454	-46,58605778351318	sao paulo	SP	?
3165	-23,56070872522937	-46,58536311226845	sao paulo	SP	?
3161	-23,5760111873449	-46,56502368359399	sao paulo	SP	?
3181	-23,558958649460436	-46,58202399194991	sao paulo	SP	?
3102	-23,546591150989645	-46,59947962308849	sao paulo	SP	?
3142	-23,59026926172887	-46,57896744393789	sao paulo	SP	?
3165	-23,561429364418032	-46,58379539938832	sao paulo	SP	?
3112	-23,55585596502972	-46,604310868024704	sao paulo	SP	?
3181	-23,557055049685463	-46,584372289485785	sao paulo	SP	?
3177	-23,552290927289476	-46,58759935108784	são paulo	SP	?
3167	-23,55695817707312	-46,59553696225974	sao paulo	SP	?
3162	-23,55155046717452	-46,60213286451429	sao paulo	SP	?
3177	-23,551021886202346	-46,58521207715393	sao paulo	SP	?
3124	-23,5728152761556	-46,59125536678396	são paulo	SP	?
3185	-23,566127898695825	-46,58264606050551	sao paulo	SP	?
3174	-23,54891380099834	-46,58887160352586	sao paulo	SP	?
3181	-23,55919569252003	-46,582275370817534	sao paulo	SP	?
3156	-23,581172807663428	-46,56715675659299	sao paulo	SP	?
3140	-23,586986629753586	-46,57580958604072	sao paulo	SP	?
3142	-23,58982932001268	-46,5796064439379	sao paulo	SP	?
3164	-23,54817850594395	-46,6114940609382	são paulo	SP	?
3127	-23,57999870107914	-46,58755639814756	sao paulo	SP	?
3166	-23,548690561198004	-46,594943276992325	sao paulo	SP	?
3120	-23,561066294477456	-46,59389689869582	sao paulo	SP	?
3167	-23,55364307520301	-46,59799703068774	sao paulo	SP	?
3188	-23,561629290380043	-46,57803024757874	sao paulo	SP	?
3112	-23,55733196502972	-46,6045043680247	sao paulo	SP	?
3185	-23,565173627509505	-46,584448137085054	sao paulo	SP	?
3121	-23,565432782676464	-46,59790018013154	sao paulo	SP	?
3108	-23,563822200675112	-46,60981249723004	sao paulo	SP	?
3185	-23,559788179294827	-46,58293358381903	são paulo	SP	?
3152	-23,594442883980644	-46,581399948785325	sao paulo	SP	?
3120	-23,5595101851232	-46,59644692131687	sao paulo	SP	?
3127	-23,57781537829649	-46,58962128518662	sao paulo	SP	?
3165	-23,56255522370017	-46,57815963918864	são paulo	SP	?
3187	-23,559063789341565	-46,57831975243804	sao paulo	SP	?
3116	-23,567295210891167	-46,58710430333021	são paulo	SP	?
3164	-23,548552440446773	-46,61216756815156	são paulo	SP	?
3132	-23,58329447100232	-46,5836220313636	são paulo	SP	?
3124	-23,572372828364426	-46,59205670149596	sao paulo	SP	?
3131	-23,58019824063705	-46,58234860491084	sao paulo	SP	?
3192	-23,57120061294305	-46,577734835716505	sao paulo	SP	?
3156	-23,581172807663428	-46,56715675659299	são paulo	SP	?
3181	-23,55860122675859	-46,58111661587512	são paulo	SP	?
3127	-23,57911181539584	-46,58825150313755	sao paulo	SP	?
3187	-23,55833851901435	-46,57922704065443	sao paulo	SP	?
3147	-23,59450373525496	-46,57765736260152	sao paulo	SP	?
3112	-23,557451060505517	-46,60458266472386	sao paulo	SP	?
3114	-23,562463955594648	-46,59813425881469	sao paulo	SP	?
3119	-23,565820054677133	-46,59011691978765	sao paulo	SP	?
3126	-23,578577266720533	-46,592595367188	sao paulo	SP	?
3133	-23,596805324652923	-46,5772172155577	são paulo	SP	?
3178	-23,550640302527537	-46,58315119747247	sao paulo	SP	?
3136	-23,57494878934156	-46,58068569525074	sao paulo	SP	?
3146	-23,59427946932889	-46,57746745060298	são paulo	SP	?
3174	-23,54592905912053	-46,58542644240868	sao paulo	SP	?
3171	-23,55026001832185	-46,59128995322872	sao paulo	SP	?
3122	-23,56853367335087	-46,59466793825374	sao paulo	SP	?
3110	-23,557180862052096	-46,60743709642809	são paulo	SP	?
3158	-23,57706999999993	-46,56613999999996	sao paulo	SP	?
3115	-23,571790652277457	-46,587353371078855	sao paulo	SP	?
3190	-23,566189817832075	-46,57445780280693	sao paulo	SP	?
3111	-23,56577747515727	-46,601671615182624	são paulo	SP	?
3195	-23,57384466965319	-46,57995185623197	sao paulo	SP	?
3114	-23,5584751851232	-46,60049127407814	sao paulo	SP	?
3161	-23,57767480475668	-46,56285369231237	são paulo	SP	?
3138	-23,58759692255761	-46,58181527338564	são paulo	SP	?
3143	-23,589675219545228	-46,57772449056494	sao paulo	SP	?
3153	-23,592806862080757	-46,585616813780256	sao paulo	SP	?
3161	-23,57767480475668	-46,56285369231237	sao paulo	SP	?
3191	-23,569905991949916	-46,57176444240866	sao paulo	SP	?
3165	-23,555707304132994	-46,59744965227918	sao paulo	SP	?
3119	-23,563215167638063	-46,59584332944775	sao paulo	SP	?
3177	-23,55228089064575	-46,58759041326678	sao paulo	SP	?
3178	-23,55412527254892	-46,5846156253102	sao paulo	SP	?
3184	-23,564336898695828	-46,585472223007685	sao paulo	SP	?
3153	-23,589412821010463	-46,58892492457528	sao paulo	SP	?
3139	-23,58678184041201	-46,57752368803739	sao paulo	SP	?
3136	-23,576764023313515	-46,57979811587512	sao paulo	SP	?
3156	-23,581349161261425	-46,56600724493623	sao paulo	SP	?
3173	-23,556833999999995	-46,5803325	sao paulo	SP	?
3162	-23,5502520984186	-46,60102465553489	sao paulo	SP	?
3119	-23,566028196779968	-46,591310624617705	sao paulo	SP	?
3111	-23,556843080649337	-46,60611136925875	sao paulo	SP	?
3147	-23,59418768858565	-46,57801601664842	são paulo	SP	?
3185	-23,56336681736947	-46,58052978842034	sao paulo	SP	?
3150	-23,586491808211687	-46,58776070566675	sao paulo	SP	?
3132	-23,582287801835054	-46,583691029834405	sao paulo	SP	?
3188	-23,56042158451152	-46,58004854954123	são paulo	SP	?
3186	-23,562156017485137	-46,58087223313522	sao paulo	SP	?
3186	-23,56730748542904	-46,5837432485429	sao paulo	SP	?
3153	-23,596207605343544	-46,57972206688216	sao paulo	SP	?
3145	-23,59246492645274	-46,56992753067112	sao paulo	SP	?
3126	-23,577426579815427	-46,59312473736251	sao paulo	SP	?
3189	-23,568503301690814	-46,582237650152905	são paulo	SP	?
3189	-23,56890283236193	-46,58117277407814	sao paulo	SP	?
3156	-23,581776132667784	-46,57021287523808	sao paulo	SP	?
3121	-23,56578990091752	-46,5962975306711	sao paulo	SP	?
3132	-23,58288140383172	-46,5820481626464	sao paulo	SP	?
3182	-23,557470530802075	-46,59519656813491	sao paulo	SP	?
3192	-23,57165985793082	-46,57941151654734	sao paulo	SP	?
3188	-23,56069788990027	-46,5792726708214	sao paulo	SP	?
3132	-23,579639433810343	-46,57541108228981	sao paulo	SP	?
3141	-23,5886620335853	-46,57666519386578	sao paulo	SP	?
3162	-23,550587999999998	-46,60742474999999	sao paulo	SP	?
3105	-23,555474496537556	-46,61980219900167	são paulo	SP	?
3147	-23,59376761197998	-46,57875702386177	sao paulo	SP	?
3119	-23,566173171244746	-46,59102712461768	sao paulo	SP	?
3185	-23,56351781487679	-46,584379697472464	são paulo	SP	?
3115	-23,5680558940185	-46,58962768615121	sao paulo	SP	?
3124	-23,57166458534824	-46,59328724508045	sao paulo	SP	?
3122	-23,56668440285446	-46,59738516170131	sao paulo	SP	?
3182	-23,559519635581964	-46,59033924271452	sao paulo	SP	?
3112	-23,55440739439665	-46,6012863753823	sao paulo	SP	?
3118	-23,56070774049282	-46,59646015445208	sao paulo	SP	?
3186	-23,56726054731954	-46,58397325145708	sao paulo	SP	?
3126	-23,581957452680467	-46,58998008090484	sao paulo	SP	?
3188	-23,56017657285476	-46,5823691559813	sao paulo	SP	?
3146	-23,592224096024054	-46,57751392339433	sao paulo	SP	?
3118	-23,562920263113853	-46,59469945989383	sao paulo	SP	?
3164	-23,549085376911517	-46,60746656771887	são paulo	SP	?
3122	-23,567865443793657	-46,59350387968147	sao paulo	SP	?
3164	-23,54925863030185	-46,60788400888679	sao paulo	SP	?
3124	-23,56999999362335	-46,58995680030583	sao paulo	SP	?
3109	-23,572558137381822	-46,59747004177088	sao paulo	SP	?
3103	-23,553917850210738	-46,61706368264348	sao paulo	SP	?
3157	-23,57790097807146	-46,57320489800332	sao paulo	SP	?
3147	-23,59376761197998	-46,57875702386177	são paulo	SP	?
3124	-23,571796075167494	-46,59051893141456	sao paulo	SP	?
3118	-23,563169685815694	-46,59427248903572	sao paulo	SP	?
3134	-23,58540069658577	-46,58427399775607	são paulo	SP	?
3113	-23,562492956979625	-46,60224405314791	sao paulo	SP	?
3192	-23,57150595920133	-46,580558479600654	sao paulo	SP	?
3186	-23,561516294477457	-46,58080226588381	sao paulo	SP	?
3118	-23,56412577047144	-46,59274456855558	sao paulo	SP	?
3110	-23,55573032912317	-46,6075549593702	sao paulo	SP	?
3129	-23,57905673910784	-46,58259796947311	sao paulo	SP	?
3118	-23,56051151151253	-46,59509146335628	sao paulo	SP	?
3169	-23,5522017152174	-46,59570325517934	sao paulo	SP	?
3118	-23,563330410086504	-46,59422823074038	sao paulo	SP	?
3134	-23,583058741368266	-46,58504462931585	sao paulo	SP	?
3127	-23,57757649624909	-46,59059956846961	sao paulo	SP	?
3161	-23,576825744936222	-46,56330932445609	sao paulo	SP	?
3136	-23,580415183738214	-46,577878710802665	são paulo	SP	?
3127	-23,58082799999999	-46,59037199999999	sao paulo	SP	?
3163	-23,547030926207583	-46,59887617254444	são paulo	SP	?
